url,title,brand,description,product_id,price,currency,item_condition,availability,color,sku,breadcrumbs,average_rating,total_ratings,uniq_id,scraped_at
https://athleta.gap.com/browse/product.do?pid=569937,Athleta Girl Black Camo Daily Tee,Athleta,"FOR: School, practice and play FEEL: Lightweight organic cotton is stretchy and breathable FAVE: Effortless basic tee in her favorite camo print",569937,28.00,USD,NewCondition,InStock,Black Camo,5699370020001,Athleta Girl/Tops,4.71,41,758f9d64-2715-57cf-8764-bee5d2854c1d,26/12/2021 22:25:16
https://athleta.gap.com/browse/product.do?pid=984008,Conscious Eyelet Crop A&#x26;#45C,Athleta,"BEST FOR STUDIO: yoga + barre + pilates IMPACT: Light&#45impact workouts, best for A&#45C cups FEEL: Powervita&#153 fabric is buttery soft with support that feels like a gentle hug FAVE: Limited&#45edition eyelet detail Easy pocket for use of our Empower Pad Mastectomy Bra Insert if needed",984008,39.99,USD,NewCondition,InStock,Begonia Black,9840080020000,Bras/All Sports Bras,5,1,210c69e9-598b-5335-be35-ceb0efae591d,26/12/2021 22:25:17
https://athleta.gap.com/browse/product.do?pid=372998,Athleta Girl Upbeat Bra 2.0,Athleta,"FOR: Practice, school days, play and everyday wear FEEL: Lightweight, brushed recycled poly feels soft on the skin FAVE: X&#45back straps stay in place and give you room to move FAIR TRADE: Made in a Fair Trade Certified&#153 Factory Comes with a hair tie so you can ready, set, go!",372998,26.00,USD,NewCondition,InStock,Grey Heather,3729980020001,Athleta Girl/Bras,4.92,26,3ffe0ef0-9871-5b38-8109-d9e594a09376,26/12/2021 22:25:17
https://athleta.gap.com/browse/product.do?pid=657630,Athleta Girl All Day Bra 2.0,Athleta,"FOR: School, practice and play FEEL: Powervita is our softest, most buttery fabric FAVE: Our most popular, everyday bra with updated back details for ventilation",657630,26.00,USD,NewCondition,InStock,Stratford Blue,6576300520001,Athleta Girl/Bras,4.73,55,6dcfeed5-0bd5-5898-93b7-621bae342bb6,26/12/2021 22:25:17
https://athleta.gap.com/browse/product.do?pid=981711,Shanti Camo Crop Tank 3.0,Athleta,FOR: Yoga or studio practice FEEL: Powervita&#153 fabric is buttery soft with support that feels like a gentle hug FAVE: Matches back to your favorite Powervita&#153 tights,981711,49.00,USD,NewCondition,InStock,Black Camo,9817110120000,Tops/Tanks,5,10,ac6c6852-7929-5f3c-9f85-856ce0364fac,26/12/2021 22:25:17
https://athleta.gap.com/browse/product.do?pid=566739,Ultimate Shortie,Athleta,"FOR: Medium to high impact workouts at the gym, studio or outdoors FEEL: SuperSonic fabric, made with recycled material, is sleek with supportive compression FAVE: Drop&#45in pocket on back waistband to store your keys or card Great to layer under your favorite exercise dress/skirt",566739,29.99,USD,NewCondition,InStock,Black,5667390020000,Bottoms/Shorts,4.32,148,635a6d69-382f-59da-99ed-6768a8642e95,26/12/2021 22:25:17
https://athleta.gap.com/browse/product.do?pid=631803,Rainier Half Zip,Athleta,"FOR: Layering up to and from your workout FEEL: Plush SuperSonic has a soft, brushed interior FAVE: Thumbholes hold sleeves in place and keep warmth in Double pockets keep her valuables safe during her training session",631803,108.00,USD,NewCondition,InStock,Matador Red,6318030520000,/,4.37,89,8131df92-680e-5ef8-9563-de6cd467394d,26/12/2021 22:25:17
https://athleta.gap.com/browse/product.do?pid=511195,Sculptek Ultra Skinny Midnight Jean,Athleta,"FOR: Hiking, climbing and exploring&#45on the trail or off FEEL: Innovative Sculptek&#153 fiber stretches every way you do then snaps back into place. FAVE: Innovative powermesh pockets provide support.",511195,118.00,USD,NewCondition,InStock,Dark Wash,5111950020001,Bottoms/Pants,4.45,566,1ef84ea4-a151-5157-90a2-b3ef21aedbc1,26/12/2021 22:25:18
https://athleta.gap.com/browse/product.do?pid=986000,Kinetic Waist Bag,Athleta,"FOR: Commuting, work, and travel FEEL: Recycled nylon fabrication is sleek with a soft hand &#45feel FAVE: Secure zipper pocket that faces your body to keep valuables safe Oriented for waist or crossbody carry Easy adjustable strap with large side release DWR finish Zipper on back side of bag for added safety with personal belongings",986000,39.99,USD,NewCondition,InStock,Electric Fuchsia Shine,9860000020000,Accessories & Masks/Bags,4.23,22,3907b682-60c7-59ee-ad66-f09c7f2be233,26/12/2021 22:25:18
https://athleta.gap.com/browse/product.do?pid=982286,Athleta Girl Up for the Challenge Top,Athleta,"FOR: School, practice, and play FEEL: Soft, lightweight brushed fabric FAVE: Novelty details add a fun twist",982286,39.00,USD,NewCondition,InStock,Charcoal Grey Heather,9822860220001,Athleta Girl/Tops,4.94,35,eb930f83-21a5-5193-8920-85af48f226e1,26/12/2021 22:25:18
https://athleta.gap.com/browse/product.do?pid=982566,Balance Printed Hoodie,Athleta,"FOR: Commute, work, and travel FEEL: Plush Nirvana is our softest fabric with a cozy brushed interior FAVE: Thumbholes hold sleeves in place and keep warmth in Easy&#45access secure pockets to stash your essentials Adjustable drawcord on hood for a custom fit",982566,44.99,USD,NewCondition,InStock,Tahiti Navy,9825660020000,Tops/Sweatshirts & Wraps,4.47,17,6419c5f9-4750-560a-88c1-df865931fe7a,26/12/2021 22:25:19
https://athleta.gap.com/browse/product.do?pid=531152,Intensity Support Top in SuperSonic,Athleta,"FOR: Medium to high impact workouts at the gym, studio or outdoors FEEL: SuperSonic fabric is sleek with supportive compression FAVE: Neckline is flattering and offers extra coverage",531152,33.97,USD,NewCondition,InStock,Russet Brown,5311520120001,Tops/Support Tops,4.62,122,bc656e30-3d12-5d2b-a38c-91cda409e92f,26/12/2021 22:25:19
https://athleta.gap.com/browse/product.do?pid=982006,Daily Relaxed Graphic Tee,Athleta,"FOR: Commuting, work, and travel FEEL: Organic cotton is lightweight and breathable FAVE: Power of She inspirational graphic on front",982006,31.99,USD,NewCondition,InStock,Power Of She,9820060320000,Tops/Short Sleeve,5,1,85ca1649-0d89-550c-aacd-22eb4e057cf1,26/12/2021 22:25:19
https://athleta.gap.com/browse/product.do?pid=632058,Balance Pullover,Athleta,FOR: Layering up to and from your workout FEEL: Nirvana is our softest fabric FAVE: Your go&#45to sweatshirt meets your favorite prints Banded hem for semi&#45fitted fit around the hips,632058,79.00,USD,NewCondition,InStock,Chakra Floral Red,6320582420000,Tops/Sweatshirts & Wraps,4.73,1111,056f618f-ec5e-5826-815b-9562413f8576,26/12/2021 22:25:19
https://athleta.gap.com/browse/product.do?pid=981878,Elation Train 7/8 Tight,Athleta,"FOR: Medium to high impact workouts at the gym, studio, or outdoors FEEL: Recycled SuperSonic fabric is sleek with supportive compression FAVE: Back drop&#45in pocket holds your essentials No side seams for a distraction&#45free practice High&#45rise unpinchable waistband with a form flattering V back",981878,89.00,USD,NewCondition,InStock,Electric Fuchsia ,9818780320000,Bottoms/Pants,4.31,165,30a4f9d7-9bfd-576c-b28a-a3b724da6c9a,26/12/2021 22:25:19
https://athleta.gap.com/browse/product.do?pid=631936,Salutation Stash Pocket II Textured 7/8 Tight,Athleta,FOR: Yoga or studio practice FEEL: Textured fabric is cozy with gentle compression FAVE: Bonded side stash pockets to hold your essentials Her favorite stash pocket yoga tight in a trend&#45right cheetah jacquard Elongating back leg seam,631936,78.99,USD,NewCondition,InStock,Micro Cheetah Black/ Seasalt,6319360020000,Bottoms/Pants,4.33,441,bd92b998-2ad6-5554-a500-9e2586a56884,26/12/2021 22:25:19
https://athleta.gap.com/browse/product.do?pid=980653,Yin Tank,Athleta,"FOR: Yoga or studio practice FEEL: Lightweight and super soft with ionic+&#153 technology. FAVE: Natural silver ions stops odor, lasts as long as the garment",980653,15.99,USD,NewCondition,InStock,Bright White,9806530220000,Tops/Tanks,4.63,120,e15a9b6a-5823-5a20-87ff-e960618c73cf,26/12/2021 22:25:20
https://athleta.gap.com/browse/product.do?pid=985342,Rainier 7/8 Tight,Athleta,"FOR: Medium and high impact workouts in cold climates FEEL: Plush SuperSonic has a soft, brushed interior FAVE: Zip pockets secure your essentials Fully adjustable continuous drawstring won &#39t get lost in the wash Reflective details for workouts during dawn or dusk Back drop in pocket to store phone or keys",985342,98.00,USD,NewCondition,InStock,Seaweed Snack,9853420120001,Bottoms/Pants,4.86,122,4e4deb41-ecf1-5598-bb1f-ca2c15ed52b6,26/12/2021 22:25:21
https://athleta.gap.com/browse/product.do?pid=599425,Athleta Girl Break Records Tee,Athleta,"FOR: School, practice and play FEEL: Lightweight and breathable FAVE: Inspirational graphic keeps her motivated",599425,15.97,USD,NewCondition,InStock,Mythical Purple,5994250020001,Athleta Girl/Tops,5,5,25cfc220-da76-52a0-afac-5bff3e4326d5,26/12/2021 22:25:21
https://athleta.gap.com/browse/product.do?pid=657798,Breezy Tank Stripe,Athleta,"FOR: Commuting, work, and travel FEEL: Breezy fabric is lightweight with a linen&#45like texture FAVE: Natural, soft fabrication & flattering fit now in stripes",657798,10.99,USD,NewCondition,InStock,Breezy Stripe Heather Grey,6577980020006,Tops/Tanks,4.66,155,fbe62a04-fe92-571b-8814-cfb9fe3e60d8,26/12/2021 22:25:21
https://athleta.gap.com/browse/product.do?pid=982553,Brooklyn Ankle Camo Pant,Athleta,"FOR: Commuting, work, and travel FEEL: Recycled Featherweight Stretch&#153 fabric feels silky sleek and light as air FAVE: Rib knit waistband and side panels for superior mobility and comfort Lightweight, comfortable pants perfect for versatile dressing",982553,89.00,USD,NewCondition,InStock,Navy Camo,9825530020001,Bottoms/Pants,4.34,61,11647e8b-617c-58d6-8551-684b38a68252,26/12/2021 22:25:21
https://athleta.gap.com/browse/product.do?pid=981261,Limited Edition Non-Medical Kindness Mask,Athleta,"Learn more with our Wear it Well: <a href= &#34https://www.gap.com/browse/info.do?cid=1158915&mlink=34,Copy_1158915&clink=34&mlink=34,Copy_1158915_1158915&clink=34 &#34><u>Face Mask Guide</a></u> Soft, breathable non &#45medical mask This is not an FDA approved product. This product makes no claims of antimicrobial protection, antiviral protection, particulate filtration, or infection prevention or reduction. This product is not intended for use in a medical setting. This is not a medical &#45grade mask and is not intended as a replacement for medical &#45grade equipment or other recommended measures to stop the community spread of any viruses, including social distancing, washing your hands and refraining from touching your face. This mask should not be placed on young children under age 3, or anyone who has trouble breathing, or is unconscious, incapacitated or otherwise unable to remove the mask without assistance. Made in China",981261,3.99,USD,NewCondition,InStock,Moon Rock,9812610020000,Accessories & Masks/Gear,4.82,307,8dc4152d-747c-5d23-ac3d-8b186602599f,26/12/2021 22:25:22
https://athleta.gap.com/browse/product.do?pid=660421,Athleta Girl Beachy Crewneck Sweatshirt,Athleta,"FOR: School, practice and play FEEL: Duo fold is a lightweight fabric perfect for a spring sweatshirt FAVE: Fun tie&#45dye print Thumbholes keep her sleeves in place",660421,19.99,USD,NewCondition,InStock,Grotto Blue,6604210020001,Athleta Girl/Tops,4.85,73,f5fce774-fc63-582d-b08a-4f7ae2a58706,26/12/2021 22:25:22
https://athleta.gap.com/browse/product.do?pid=981928,Ultimate Gaiter Top,Athleta,"FOR: Medium to high impact workouts at the gym, studio, or outdoors FEEL: Lightweight and breathable FAVE: High collar provides extra warmth and coverage",981928,55.99,USD,NewCondition,InStock,Decadent Chocolate,9819280120000,Tops/Long Sleeve,4.17,18,0acb9376-51aa-53bb-af3c-4918dc23b7e8,26/12/2021 22:25:22
https://athleta.gap.com/browse/product.do?pid=982798,Run With It Jacket,Athleta,"FOR: Long distance, short distance, and trail running FEEL: Recycled Featherweight Stretch&#153 fabric feels silky sleek and light as air FAVE: Our new and improved run jacket now without a hood, new pockets, and reflective details",982798,64.99,USD,NewCondition,InStock,Verve Horizon,9827980120000,Jackets/All Jackets,4.86,36,ed47675c-b91d-5b2f-b7dc-c2964cdafe8c,26/12/2021 22:25:22
https://athleta.gap.com/browse/product.do?pid=486188,Altitude Pant in Polartec&#x26;#174 Power Stretch&#x26;#174,Athleta,FOR: Medium and high impact workouts in cold climates FEEL: POLARTEC&#174 POWER STRETCH&#174 fabric lends thermal insulation for your coldest training FAVE: Comfortable wide waistband with adjustable internal drawcord Back zip pocket secures your essentials,486188,98.00,USD,NewCondition,InStock,Black,4861880020000,Bottoms/Pants,4.44,531,2bfc2b6d-0fcf-5232-9fff-83c7d206b846,26/12/2021 22:25:23
https://athleta.gap.com/browse/product.do?pid=984000,Athleta Girl Take It Easy Bra,Athleta,"FOR: School, practice, and play FEEL: Powervita&#153 fabric is buttery soft with support that feels like a gentle hug FAVE: Super&#45soft and stretchy straps don&#39t dig into her shoulders",984000,26.00,USD,NewCondition,InStock,Lumi Multi,9840000120001,Athleta Girl/Bras,,,1bebfa22-5c9c-5550-bfbe-70900104df7c,26/12/2021 22:25:23
https://athleta.gap.com/browse/product.do?pid=486471,Match Point Dress,Athleta,"FOR: Tennis, running and golf FEEL: SuperSonic fabric is sleek and lightweight on the skin with supportive compression where you need it FAVE: Slim front with volume in back for added mobility Easy to layer with your favorite bike shorts Mesh ventilation on back helps keep you cool",486471,44.97,USD,NewCondition,InStock,Black,4864710220000,Dresses & Rompers/All Dresses & Rompers,4.45,270,28bb3bee-2eb7-574f-b5d3-01fa2c47b8e4,26/12/2021 22:25:23
https://athleta.gap.com/browse/product.do?pid=983951,Ultimate Train Top,Athleta,"FOR: Medium to high impact workouts at the gym, studio, or outdoors FEEL: Slick &#45handed, lightweight SuperSonic fabric FAVE: Lightweight fabric that &#39s perfect for high &#45sweat workouts",983951,69.00,USD,NewCondition,InStock,Windstorm Wintergreen,9839510120000,Tops/Long Sleeve,4.87,31,3733e7ce-5926-5158-b16a-dcbfcc45df89,26/12/2021 22:25:23
https://athleta.gap.com/browse/product.do?pid=566757,Flow With It Short,Athleta,FOR: Life on and off the mat FEEL: Lightweight and breathable FAVE: Gathering at the side of the waist for a flattering fit and coverage,566757,39.99,USD,NewCondition,InStock,Tempest Violet,5667570220000,Bottoms/Shorts,4.66,138,76b0e653-1894-5727-b17b-14408263ee2b,26/12/2021 22:25:24
https://athleta.gap.com/browse/product.do?pid=982023,Conscious Crop Serene D-DD,Athleta,FOR: Yoga or studio practice FEEL: Powervita&#153 fabric is buttery soft with support that feels like a gentle hug FAVE: The built&#45in bra provides additional support Removable pads,982023,39.99,USD,NewCondition,InStock,Seaweed Snack/ Sequoia,9820230020000,Bras/All Sports Bras,4.69,13,a53d1d1b-e6b5-58c0-9e66-4a9f5c3ed586,26/12/2021 22:25:24
https://athleta.gap.com/browse/product.do?pid=983928,Momentum Winterfrost Print Top,Athleta,"FOR: Medium to high impact workouts at the gym, studio, or outdoors FEEL: Seamless construction for maximum comfort and minimal chafing FAVE: ionic+ &#153 technology with naturally occurring antimicrobial silver ions knit in the fabric eliminates odor before it starts Grippers at bottom hem to prevent it riding up",983928,69.00,USD,NewCondition,InStock,Winter Frost Wintergreen Mint,9839280220000,Tops/Long Sleeve,4.76,85,d67aecf6-3ecf-5296-ad1a-4726abe1e9de,26/12/2021 22:25:24
https://athleta.gap.com/browse/product.do?pid=382882,Uptempo Hoodie Sweatshirt,Athleta,"FOR: Hiking, climbing and exploring-on the trail or off FEEL: Brushed performance fabric is super soft to the touch FAVE: Thumbholes hold sleeves in place and keep warmth in",382882,79.00,USD,NewCondition,InStock,Wintergreen Mint/ Bright White,3828823620000,Tops/Sweatshirts & Wraps,4.82,2603,3020291d-40c4-5ce9-a76d-7aaee6111868,26/12/2021 22:25:24
https://athleta.gap.com/browse/product.do?pid=632020,Warrior Longline Printed Bra A-C,Athleta,FOR: Yoga or studio practice FEEL: Powervita&#153 fabric is buttery soft with support that feels like a gentle hug FAVE: Bonded chestband gives you support without the squeeze Lightweight pad provides natural shape Longline fit pairs perfectly back to high-rise tights Bonded straps lie smooth and don't distract,632020,27.97,USD,NewCondition,InStock,Ava Smoked Almond Brown,6320200120000,Bras/All Sports Bras,4.55,22,038416c8-b60b-5fb0-ab84-e3eca00e6aa0,26/12/2021 22:25:25
